Fecha,Aceites lubricantes,Asfalto,Bunker,Ceras,Combustible turbo jet,Diesel bajo azufre,Diesel ultra bajo azufre,Gas licuado de petróleo,Gasolina de aviación,Gasolina regular,Gasolina superior,Grasas lubricantes,Kerosina,Mezclas oleosas,Naftas,PetCoke,Petróleo crudo,Solventes,Butano,Diesel alto azufre,Orimulsión,Total
Jan/2000,0.0,48446.0,296766.99,0.0,0.0,0.0,0.0,194410.48,1426.0,202645.2,308156.82,0.0,64026.09,0.0,0.0,0.0,0.0,0.0,0.0,634667.06,0.0,1750544.64
Feb/2000,0.0,50597.0,328116.44,0.0,0.0,0.0,0.0,174710.55,1458.0,205530.96,307766.31,0.0,62660.3,0.0,0.0,0.0,0.0,0.0,0.0,642380.66,0.0,1773220.22
Mar/2000,0.0,27593.0,368589.63,0.0,0.0,0.0,0.0,189234.07,1503.0,229499.56,331910.29,0.0,61361.99,0.0,0.0,0.0,0.0,0.0,0.0,699807.25,0.0,1909498.79
Apr/2000,0.0,53794.0,396300.47,0.0,0.0,0.0,0.0,174330.61,1561.0,210680.4,315648.08,0.0,61814.32,0.0,0.0,0.0,0.0,0.0,0.0,586803.98,0.0,1800932.86
May/2000,0.0,60137.0,449368.92,0.0,0.0,0.0,0.0,191745.15,1642.0,208164.34,319667.97,0.0,54098.32,0.0,0.0,0.0,0.0,0.0,0.0,656948.2,0.0,1941771.9
Jun/2000,0.0,40623.0,404033.69,0.0,0.0,0.0,0.0,196321.93,1641.0,195088.74,300347.7,0.0,60390.32,0.0,0.0,0.0,0.0,0.0,0.0,570919.88,0.0,1769366.26
Jul/2000,0.0,36670.0,291436.2,0.0,0.0,0.0,0.0,192344.5,1598.0,204556.77,308305.93,0.0,61931.56,0.0,0.0,0.0,0.0,0.0,0.0,576436.02,0.0,1673278.98
Aug/2000,0.0,25033.0,373811.63,0.0,0.0,0.0,0.0,203727.08,1438.0,218388.51,323011.86,0.0,70821.94,0.0,0.0,0.0,0.0,0.0,0.0,593770.77,0.0,1810002.79
Sep/2000,0.0,16906.0,322718.89,0.0,0.0,0.0,0.0,194565.1,1469.0,213906.96,326455.72,0.0,58960.01,0.0,0.0,0.0,0.0,0.0,0.0,590145.4,0.0,1725127.08
Oct/2000,0.0,22070.0,260955.42,0.0,0.0,0.0,0.0,210261.83,1475.0,213606.65,323843.63,0.0,63794.12,0.0,0.0,0.0,0.0,0.0,0.0,641113.36,0.0,1737120.01
Nov/2000,0.0,25659.0,310274.26,0.0,0.0,0.0,0.0,205027.95,1498.0,209227.48,320788.08,0.0,65733.0,0.0,0.0,0.0,0.0,0.0,0.0,657086.3,0.0,1795294.07
Dec/2000,0.0,20430.0,284045.83,0.0,0.0,0.0,0.0,200247.56,1501.0,230020.7,366987.56,0.0,68848.5,0.0,0.0,0.0,0.0,0.0,0.0,673282.26,0.0,1845363.41
Jan/2001,0.0,30002.22,399107.63,0.0,0.0,0.0,0.0,179405.99,1755.58,164547.35,300242.78,0.0,69691.25,0.0,0.0,0.0,0.0,0.0,0.0,569328.79,0.0,1714081.59
Feb/2001,0.0,34407.57,404897.0,0.0,0.0,0.0,0.0,167818.14,1510.58,174838.81,301483.4,0.0,56326.42,0.0,0.0,0.0,0.0,0.0,0.0,597749.83,0.0,1739031.76
Mar/2001,0.0,32274.68,406269.28,0.0,0.0,0.0,0.0,186397.33,1602.58,201992.65,355572.83,0.0,68208.99,0.0,0.0,0.0,0.0,0.0,0.0,736085.97,0.0,1988404.31
Apr/2001,0.0,26986.96,397689.22,0.0,0.0,0.0,0.0,175820.35,1355.58,198683.39,355826.76,0.0,66697.9,0.0,0.0,0.0,0.0,0.0,0.0,606257.66,0.0,1829317.82
May/2001,0.0,29776.72,494837.73,0.0,0.0,0.0,0.0,178303.33,1273.58,182504.09,336040.04,0.0,61641.63,0.0,0.0,0.0,0.0,0.0,0.0,664082.66,0.0,1948459.78
Jun/2001,0.0,26759.22,385382.02,0.0,0.0,0.0,0.0,177826.93,1171.58,201379.48,308804.7,0.0,57796.09,0.0,0.0,0.0,0.0,0.0,0.0,559333.03,0.0,1718453.05
Jul/2001,0.0,24312.29,482085.37,0.0,0.0,0.0,0.0,191041.99,1637.58,214980.24,350501.97,0.0,67033.45,0.0,0.0,0.0,0.0,0.0,0.0,589452.73,0.0,1921045.63
Aug/2001,0.0,25226.0,470955.27,0.0,0.0,0.0,0.0,190295.99,1412.58,204646.77,348414.65,0.0,64093.29,0.0,0.0,0.0,0.0,0.0,0.0,568546.37,0.0,1873590.93
Sep/2001,0.0,20603.1,387235.78,0.0,0.0,0.0,0.0,184039.99,1710.58,188292.35,324393.96,0.0,51773.04,0.0,0.0,0.0,0.0,0.0,0.0,533108.39,0.0,1691157.2
Oct/2001,0.0,29817.1,412617.56,0.0,0.0,0.0,0.0,206176.99,1102.58,225240.95,366261.63,0.0,56193.31,0.0,0.0,0.0,0.0,0.0,0.0,603371.18,0.0,1900781.31
Nov/2001,0.0,22299.1,606966.56,0.0,0.0,0.0,0.0,201335.99,1791.58,210324.95,351890.63,0.0,53500.31,0.0,0.0,0.0,0.0,0.0,0.0,626156.18,0.0,2074265.31
Dec/2001,0.0,19283.1,402835.56,0.0,0.0,0.0,0.0,209792.99,979.58,223209.95,403561.63,0.0,60508.31,0.0,0.0,0.0,0.0,0.0,0.0,664190.18,0.0,1984361.31
Jan/2002,0.0,16971.66,512580.55,0.0,0.0,0.0,0.0,196068.61,1722.92,200309.85,368935.53,0.0,51969.77,0.0,0.0,0.0,37593.98,0.0,0.0,726672.6,0.0,2112825.45
Feb/2002,0.0,22834.54,506069.63,0.0,0.0,0.0,0.0,180209.8,923.92,183119.34,348917.79,0.0,42796.92,0.0,0.0,0.0,85710.75,0.0,0.0,694344.78,0.0,2064927.45
Mar/2002,0.0,22891.19,446878.07,0.0,0.0,0.0,0.0,186680.97,1082.92,212711.71,385044.97,0.0,53352.86,0.0,0.0,0.0,64873.73,0.0,0.0,656379.29,0.0,2029895.69
Apr/2002,0.0,35584.54,450736.26,0.0,0.0,0.0,0.0,196167.16,1295.92,204765.62,379741.98,0.0,51056.14,0.0,0.0,0.0,40923.47,0.0,0.0,683646.17,0.0,2043917.24
May/2002,0.0,27945.59,539547.91,0.0,0.0,0.0,0.0,201612.36,1671.92,201083.51,375054.64,0.0,52716.55,0.0,0.0,0.0,62407.67,0.0,0.0,707165.47,0.0,2169205.6
Jun/2002,0.0,20228.04,456986.27,0.0,0.0,0.0,0.0,193024.4,638.92,187629.42,371138.59,0.0,50501.35,0.0,0.0,0.0,22963.62,0.0,0.0,667820.71,0.0,1970931.3
Jul/2002,0.0,14042.27,492323.44,0.0,0.0,0.0,0.0,204196.24,2062.92,201692.64,399944.65,0.0,55179.82,0.0,0.0,0.0,48749.9,0.0,0.0,656761.6,0.0,2074953.47
Aug/2002,0.0,13715.92,429935.51,0.0,0.0,0.0,0.0,213625.43,1825.92,205240.77,392355.62,0.0,51119.79,0.0,0.0,0.0,13351.58,0.0,0.0,657099.74,0.0,1978270.27
Sep/2002,0.0,13512.87,381600.34,0.0,0.0,0.0,0.0,209849.76,1416.92,177614.8,347191.44,0.0,46923.97,0.0,0.0,0.0,49713.58,0.0,0.0,653664.6,0.0,1881488.26
Oct/2002,0.0,10066.27,320349.21,0.0,0.0,0.0,0.0,212932.33,1834.92,203097.24,381595.2,0.0,61834.38,0.0,0.0,0.0,40876.58,0.0,0.0,653053.27,0.0,1885639.38
Nov/2002,0.0,16772.08,438764.9,0.0,0.0,0.0,0.0,210000.55,1552.92,207629.81,384334.22,0.0,50783.2,0.0,0.0,0.0,43455.58,0.0,0.0,671401.33,0.0,2024694.57
Dec/2002,0.0,13946.07,490960.95,0.0,0.0,0.0,0.0,223830.4,1397.92,199619.27,400645.42,0.0,55123.28,0.0,0.0,0.0,52341.58,0.0,0.0,676192.45,0.0,2114057.32
Jan/2003,0.0,19127.77,459765.4,0.0,0.0,0.0,0.0,213268.98,2009.0,193713.62,376516.58,0.0,55260.55,0.0,0.0,0.0,23392.0,0.0,0.0,769843.3,0.0,2112897.2
Feb/2003,0.0,34700.38,377181.42,0.0,0.0,0.0,0.0,206815.01,1166.0,184354.61,355760.81,0.0,45243.65,0.0,0.0,0.0,61772.0,0.0,0.0,709783.58,0.0,1976777.46
Mar/2003,0.0,56138.58,516535.35,0.0,0.0,0.0,0.0,216427.95,2039.0,201443.37,361880.87,0.0,51161.05,0.0,0.0,0.0,94892.0,0.0,0.0,786484.49,0.0,2287002.66
Apr/2003,0.0,47408.44,502634.98,0.0,0.0,0.0,0.0,204403.51,1469.0,219004.31,377395.17,0.0,50488.24,0.0,0.0,0.0,36935.0,0.0,0.0,709626.39,0.0,2149365.04
May/2003,0.0,49995.62,565746.99,0.0,0.0,0.0,0.0,216452.75,1387.0,200407.18,390624.27,0.0,50951.19,0.0,0.0,0.0,106406.0,0.0,0.0,755982.05,0.0,2337953.05
Jun/2003,0.0,37720.89,410520.4,0.0,0.0,0.0,0.0,212069.04,1309.0,168327.72,346941.84,0.0,50662.66,0.0,0.0,0.0,61528.0,0.0,0.0,641540.08,0.0,1930619.63
Jul/2003,0.0,38616.19,438350.49,0.0,0.0,0.0,0.0,231172.01,1662.0,174317.57,377178.84,0.0,59604.95,0.0,0.0,0.0,57764.0,0.0,0.0,631704.12,0.0,2010370.17
Aug/2003,0.0,35878.39,464485.57,0.0,0.0,0.0,0.0,222312.71,1152.0,171665.05,355682.72,0.0,54601.1,0.0,0.0,0.0,40642.0,0.0,0.0,613428.55,0.0,1959848.09
Sep/2003,0.0,41167.35,357778.24,0.0,0.0,0.0,0.0,225703.05,1617.0,174757.95,348659.02,0.0,52876.98,0.0,0.0,0.0,61611.6,0.0,0.0,582989.47,0.0,1847160.66
Oct/2003,0.0,32848.56,614187.67,0.0,0.0,0.0,0.0,239665.04,1115.0,209314.45,392041.78,0.0,54999.76,0.0,0.0,0.0,52466.0,0.0,0.0,722763.6,0.0,2319401.86
Nov/2003,0.0,38513.22,697861.8,0.0,0.0,0.0,0.0,229612.35,612.0,168510.0,330640.23,0.0,56216.77,0.0,0.0,0.0,65943.03,0.0,0.0,639828.39,0.0,2227737.79
Dec/2003,0.0,31050.77,340583.67,0.0,0.0,0.0,0.0,247544.64,903.0,196081.99,391327.66,0.0,61415.1,0.0,0.0,0.0,58499.66,0.0,0.0,652872.45,0.0,1980278.94
Jan/2004,0.0,31681.4,430693.77,0.0,0.0,0.0,0.0,235284.97,1295.0,203975.57,381547.72,0.0,54764.8,0.0,0.0,83419.99,87146.0,0.0,0.0,656987.4,0.0,2166796.61
Feb/2004,0.0,34556.73,381997.15,0.0,0.0,0.0,0.0,213288.68,2734.0,180290.24,339576.46,0.0,50279.3,0.0,0.0,40040.0,74043.0,0.0,0.0,659540.43,48278.0,2024623.99
Mar/2004,0.0,39057.06,426729.0,0.0,0.0,0.0,0.0,233426.35,1238.0,206455.62,379687.46,0.0,57919.1,0.0,0.0,47740.0,59087.0,0.0,0.0,746236.84,113372.0,2310948.43
Apr/2004,0.0,41073.0,368839.7,0.0,0.0,0.0,0.0,217530.88,1124.0,182379.92,357595.81,0.0,59607.6,0.0,0.0,63398.5,34697.0,0.0,0.0,633766.06,146362.0,2106374.47
May/2004,0.0,31988.71,400866.77,0.0,0.0,0.0,0.0,225959.05,968.0,160741.9,322596.73,0.0,60199.1,0.0,0.0,79761.0,52403.0,0.0,0.0,556369.7,176927.0,2068780.96
Jun/2004,0.0,45451.1,335267.91,0.0,0.0,0.0,0.0,225673.46,776.0,164782.5,318811.5,0.0,55658.6,0.0,0.0,67864.5,60590.0,0.0,0.0,560393.48,161297.0,1996566.05
Jul/2004,0.0,29127.74,320546.15,0.0,0.0,0.0,0.0,243064.07,1725.0,182642.41,346413.66,0.0,68394.8,0.0,0.0,68343.0,39999.0,0.0,0.0,583098.55,176388.0,2059742.38
Aug/2004,0.0,30990.92,333848.59,0.0,0.0,0.0,0.0,236324.77,759.0,207432.8,390304.28,0.0,62772.7,0.0,0.0,64845.0,40389.0,0.0,0.0,699610.8,184302.0,2251579.86
Sep/2004,0.0,24259.26,376693.43,0.0,0.0,0.0,0.0,225204.18,1418.0,194240.55,364689.84,0.0,53387.8,0.0,0.0,0.0,26770.0,0.0,0.0,612639.57,174244.0,2053546.63
Oct/2004,0.0,18477.29,323360.76,0.0,0.0,0.0,0.0,229626.06,1886.0,200323.53,380441.55,0.0,59383.3,0.0,0.0,130845.0,40583.0,0.0,0.0,619084.79,171384.0,2175395.28
Nov/2004,0.0,18502.2,328267.45,0.0,0.0,0.0,0.0,225593.82,1435.0,214509.65,378498.6,0.0,56250.2,0.0,0.0,69437.5,37413.09,0.0,0.0,705298.16,158324.0,2193529.67
Dec/2004,0.0,14061.36,289338.8,0.0,0.0,0.0,0.0,241915.01,1419.0,236733.03,429109.1,0.0,63695.8,0.0,0.0,79546.5,43894.0,0.0,0.0,761864.3,180450.0,2342026.9
Jan/2005,0.0,17015.36,260522.63,0.0,48943.2,0.0,0.0,227154.97,1497.0,209901.6,321382.14,0.0,10015.1,0.0,0.0,98428.0,31108.09,0.0,0.0,724692.36,148655.0,2099315.45
Feb/2005,0.0,29448.99,280847.96,0.0,39285.8,0.0,0.0,211814.38,1705.0,198775.61,375768.83,0.0,9557.4,0.0,0.0,64718.5,43384.28,0.0,0.0,717116.77,152244.0,2124667.52
Mar/2005,0.0,38075.98,404657.12,0.0,48358.6,0.0,0.0,224387.03,1282.0,231358.58,410241.93,0.0,9416.3,0.0,0.0,92735.5,32149.0,0.0,0.0,802139.58,168846.0,2463647.62
Apr/2005,0.0,40602.97,387064.14,0.0,39340.9,0.0,0.0,218555.21,917.0,225644.89,389737.16,0.0,5506.2,0.0,0.0,131785.5,47388.0,0.0,0.0,803996.93,182433.0,2472971.9
May/2005,0.0,40536.6,506432.44,0.0,36827.2,0.0,0.0,230568.15,1335.0,187048.26,343762.52,0.0,6820.9,0.0,0.0,129277.5,55515.0,0.0,0.0,715360.44,167907.0,2421391.01
Jun/2005,0.0,39064.02,562186.3,0.0,44188.1,0.0,0.0,223151.26,1412.0,202161.79,351906.82,0.0,8013.7,0.0,0.0,69657.5,55190.0,0.0,0.0,681743.36,166798.0,2405472.85
Jul/2005,0.0,34049.77,334178.36,0.0,50690.5,0.0,0.0,236140.08,1678.0,213821.77,389172.65,0.0,5335.4,0.0,0.0,64702.0,50986.0,0.0,0.0,678614.47,122064.0,2181433.0
Aug/2005,0.0,29237.36,305370.13,0.0,47309.3,0.0,0.0,242734.74,1106.0,212696.38,396871.12,0.0,8509.9,0.0,0.0,86713.0,61600.0,0.0,0.0,693681.13,158944.0,2244773.06
Sep/2005,0.0,26273.57,238571.81,0.0,40131.2,0.0,0.0,223283.87,1309.0,196776.87,378887.62,0.0,5904.7,0.0,0.0,87345.5,11689.0,0.0,0.0,666258.37,103761.0,1980192.51
Oct/2005,0.0,5405.34,230464.4,0.0,49322.5,0.0,0.0,213139.58,996.0,192270.24,328052.56,0.0,7862.9,0.0,0.0,84210.5,7770.0,0.0,0.0,589830.24,91025.0,1800349.26
Nov/2005,0.0,13712.31,302297.6,0.0,23955.9,0.0,0.0,222988.53,1624.0,185251.12,360869.14,0.0,7266.3,0.0,0.0,77429.0,35384.0,0.0,0.0,701255.47,183012.0,2115045.37
Dec/2005,0.0,25971.31,285933.09,0.0,50005.0,0.0,0.0,225410.43,1457.0,241035.13,448688.52,0.0,8298.3,0.0,0.0,99434.5,51257.0,0.0,0.0,775027.2,163364.0,2375881.48
Jan/2006,0.0,26454.21,271228.13,0.0,45851.0,0.0,0.0,217867.31,1307.0,211152.72,382078.88,0.0,7111.6,0.0,0.0,98549.0,38294.0,0.0,0.0,750946.36,163706.0,2214546.21
Feb/2006,0.0,33494.0,228414.98,0.0,43198.9,0.0,0.0,212328.61,1735.0,200551.4,367944.25,0.0,6390.9,0.0,0.0,101057.0,43150.0,0.0,0.0,734530.76,152377.0,2125172.8
Mar/2006,0.0,48745.0,338067.89,0.0,45311.9,0.0,0.0,232405.36,1585.0,233082.86,427567.58,0.0,7416.6,0.0,0.0,82582.5,29621.0,0.0,0.0,875047.29,151247.0,2472679.98
Apr/2006,0.0,36478.0,445994.72,0.0,44322.2,0.0,0.0,207612.27,1497.0,223479.45,392050.29,0.0,8600.5,0.0,0.0,89331.0,59859.0,0.0,0.0,711185.23,29039.0,2249448.66
May/2006,0.0,40882.0,628053.53,0.0,44047.1,0.0,0.0,232489.83,1400.0,222710.9,379832.55,0.0,6151.3,0.0,0.0,96222.5,29498.0,0.0,0.0,734289.15,0.0,2415576.86
Jun/2006,0.0,22806.0,399380.67,0.0,42531.9,0.0,0.0,236563.83,1362.0,196511.22,364359.35,0.0,3720.3,0.0,0.0,101684.0,30854.0,0.0,0.0,672428.87,0.0,2072202.14
Jul/2006,0.0,34461.58,408695.2,0.0,43381.8,0.0,0.0,239767.85,1552.0,210255.7,392252.91,0.0,6128.6,0.0,0.0,97361.0,59117.27,0.0,0.0,684438.7,0.0,2177412.61
Aug/2006,0.0,29068.07,412953.69,0.0,44489.5,0.0,0.0,245672.02,1942.0,211202.14,394585.28,0.0,7918.7,0.0,0.0,89875.5,42171.03,0.0,0.0,707219.69,1471.0,2188568.62
Sep/2006,0.0,22311.3,283514.35,0.0,37449.2,0.0,0.0,256040.1,1576.0,204369.99,382724.97,0.0,6691.2,0.0,0.0,111782.0,39823.1,0.0,0.0,650791.38,0.0,1997073.59
Oct/2006,0.0,25204.67,464238.85,0.0,37891.8,0.0,0.0,238514.63,1845.0,203061.39,400793.81,0.0,7884.2,0.0,0.0,48735.5,28499.79,0.0,0.0,683543.13,0.0,2140212.77
Nov/2006,0.0,36772.97,523491.3,0.0,40998.5,0.0,0.0,228417.44,1618.91,205541.91,401922.57,0.0,7669.5,0.0,0.0,109186.0,21777.27,0.0,0.0,739181.99,0.0,2316578.36
Dec/2006,0.0,27047.99,384849.54,0.0,51753.6,0.0,0.0,236333.11,1959.0,233936.83,454373.13,0.0,9049.5,0.0,0.0,110896.5,34342.7,0.0,0.0,776330.26,0.0,2320872.16
Jan/2007,0.0,36112.06,481365.9,0.0,47659.2,0.0,0.0,217344.66,1657.0,216560.79,418412.86,0.0,9659.8,0.0,0.0,118327.0,55217.79,0.0,0.0,810372.66,0.0,2412689.72
Feb/2007,0.0,35844.96,441178.9,0.0,42101.8,0.0,0.0,211149.36,1606.0,204991.91,401425.14,0.0,5162.4,0.0,0.0,89353.0,38218.66,0.0,0.0,799394.6,0.0,2270426.73
Mar/2007,0.0,47101.77,537373.86,0.0,54082.4,0.0,0.0,264115.98,1665.0,239019.91,454731.09,0.0,7526.9,0.0,0.0,101887.5,57660.84,0.0,0.0,956680.19,0.0,2721845.44
Apr/2007,0.0,38731.92,480634.06,0.0,44957.1,0.0,0.0,224818.88,1550.0,217536.23,403732.56,0.0,7512.6,0.0,0.0,91234.0,46865.77,0.0,0.0,758988.58,0.0,2316561.7
May/2007,0.0,44730.69,624648.8,0.0,46178.5,0.0,0.0,259749.48,1458.0,224400.73,426414.71,0.0,11518.6,0.0,0.0,78331.0,47491.42,0.0,0.0,811703.69,0.0,2576625.62
Jun/2007,0.0,25509.9,666096.2,0.0,46459.4,0.0,0.0,244505.28,908.0,217473.91,390991.36,0.0,14318.3,0.0,0.0,83270.0,36586.8,0.0,0.0,720896.77,0.0,2447015.92
Jul/2007,0.0,41652.9,680178.9,0.0,55620.5,0.0,0.0,261555.62,1381.0,219874.23,416497.41,0.0,11812.2,0.0,0.0,99957.0,66993.71,0.0,0.0,721550.61,0.0,2577074.08
Aug/2007,0.0,32132.95,529257.62,0.0,50337.0,0.0,0.0,267634.12,1571.0,236565.57,411088.53,0.0,16179.4,0.0,0.0,117265.5,36100.5,0.0,0.0,736620.9,0.0,2434753.09
Sep/2007,0.0,21666.59,374139.35,0.0,46392.8,0.0,0.0,254081.76,1243.0,207241.84,390568.99,0.0,9016.5,0.0,0.0,101530.0,48278.98,0.0,0.0,669587.88,0.0,2123747.69
Oct/2007,0.0,23741.47,384625.95,0.0,50839.9,0.0,0.0,264936.66,1284.0,224750.77,419001.81,0.0,13724.2,0.0,0.0,105314.0,22628.56,0.0,0.0,738702.86,0.0,2249550.18
Nov/2007,0.0,36281.17,515855.99,0.0,48631.6,0.0,0.0,250108.61,1477.0,218116.79,417490.77,0.0,13720.9,0.0,0.0,73557.0,52597.23,0.0,0.0,779547.05,0.0,2407384.11
Dec/2007,0.0,36570.14,431419.38,0.0,52596.0,0.0,0.0,253659.53,1009.0,252394.11,438542.79,0.0,23241.6,0.0,0.0,100226.5,47879.57,0.0,0.0,768886.87,0.0,2406425.5
Jan/2008,0.0,33627.86,433142.36,0.0,50760.2,0.0,0.0,252508.33,1989.2,213645.39,403266.74,0.0,23736.5,0.0,0.0,95308.84,43860.96,0.0,0.0,797668.91,0.0,2349515.29
